region,winery_name,latitude,longitude,url
"Côtes du Vivarais, France",Cave Coopérative de Barjac,44.30951,4.33985,http://cavecoopbarjac.com/
"Côtes du Vivarais, France",Cellier de l'Aven d'Orgnac,44.30677,4.43129,
"Côtes du Vivarais, France",Cave Pommier,44.40711,4.63869,http://www.domainedecousignac.fr/
"Côtes du Vivarais, France",L‘Ibie Coule,44.42313,4.41108,
"Côtes du Vivarais, France",OZIL Frangins Vignerons,44.42229,4.41311,http://www.domaineozil.com/
"Côtes du Vivarais, France",Cave Cooperative Saint Remeze Gras,44.39559,4.50576,
"Côtes du Vivarais, France",Winemakers Clos de l'Abbé Dubois,44.39332,4.50268,http://www.closdelabbedubois.com/
"Côtes du Vivarais, France",Domaine du Père Léon,44.56178,4.32592,http://www.domainedupereleon.com/
"Côtes du Vivarais, France",A. Gallety,44.44163,4.66263,http://www.gallety.fr/
"Saint-Joseph, France",Domaine de Gouye,45.08775,4.81011,
"Saint-Joseph, France",Domaine Courbis,44.99608,4.84191,http://www.vins-courbis-rhone.com/
"Saint-Joseph, France",Domaine Barou Emmanuel,45.34778,4.72115,http://www.domaine-barou.com/
"Saint-Joseph, France",Cave Saint désirat,45.26519,4.79677,https://www.cave-saint-desirat.com/
"Saint-Joseph, France",Domaine Durand,44.99741,4.8438,
"Saint-Joseph, France",Guy Farge Domaine,45.08096,4.81039,http://www.domaine-farge.com/
"Saint-Joseph, France",Marthouret Laurent,45.34525,4.7347,
"Saint-Joseph, France",Domaine Pierre Finon,45.34695,4.7224,https://www.domaine-finon.fr/
"Saint-Joseph, France",Domaine Rouchier,45.0806,4.77881,http://domaine-rouchier.e-monsite.com/
"Saint-Joseph, France",Lionel Babics Saint-Joseph Hermitage,45.04339,4.82995,
"Saint-Joseph, France",DOMAINE VALLET ANTHONY,45.3284,4.75761,http://www.domainevallet.com/
"Saint-Joseph, France",Cave Sébastien Blachon,45.08448,4.81275,http://caveblachon.fr/
"Saint-Joseph, France",Domaine Romain D'Aniello,45.30906,4.74018,https://domaine-romain-daniello.com/
"Saint-Joseph, France",Famille Cecillon,45.07406,4.8043,http://www.juliencecillon.com/
"Saint-Joseph, France",Domaine Jean-Louis Chave,45.03991,4.83009,http://www.domainejlchave.fr/
"Saint-Joseph, France",Domaine LUYTON FLEURY,45.05001,4.8381,http://www.luytonfleury.fr/
"Saint-Joseph, France",Gripa Bernard,45.03846,4.83038,
"Saint-Joseph, France",Site de Sarras,45.18765,4.80016,http://www.cave-saint-desirat.com/
"Saint-Joseph, France",Les Vignobles de Seyssuel SCEA,45.33753,4.74907,
"Saint-Joseph, France",Domaine Pierre et Jérôme Coursodon,45.04124,4.82963,http://www.domaine-coursodon.com/
"Saint-Joseph, France",Gonon Pierre,45.03683,4.83,
"Saint-Joseph, France",Chomat Laurent,45.01751,4.83625,
"Saint-Péray, France",Nodin Rémy,44.94617,4.85167,https://www.boutique-nodin.fr/
"Saint-Péray, France",Robert Stéphane - DOMAINE DU TUNNEL - caveau de dégustation,44.94613,4.84457,https://www.domaine-du-tunnel.fr/
"Saint-Péray, France",Domaine Chaboud-Cellier,44.94305,4.84092,http://www.domainechaboudcellier.com/
"Saint-Péray, France",Domaine de Lorient,44.9543,4.80443,http://www.domainelorient.com/
"Saint-Péray, France",Grand Gachet - SAINT PERAY,44.93904,4.82217,
"Saint-Péray, France",CAVE DOMAINE DU TUNNEL./sur rendez vous,44.94507,4.82502,http://www.domaine-du-tunnel.fr/
"Saint-Péray, France",domaine de la Sarbèche,44.9352,4.80902,https://fr-fr.facebook.com/domainedelasarbeche/
"Saint-Péray, France",Domaine Johann Michel,44.93181,4.83878,http://domaine-johann-michel.fr/
"Saint-Péray, France",Ardevins,44.93406,4.83359,http://www.ardevins.fr/
"Saint-Péray, France",Thiers Jean-Louis,44.9166,4.81014,
"Saint-Péray, France",Château de Crussol,44.93964,4.852,https://chateaudecrussol.com/
"Saint-Péray, France",Gilles Moulin Vigneron,44.89651,4.81817,https://sites.google.com/view/gilles-moulin-vigneron
"Condrieu, France",Domaine Chèze Earl,45.34719,4.7369,http://www.domainecheze.com/fr/
"Condrieu, France",Domaine du Monteillet,45.42494,4.72957,http://www.montez.fr/
"Condrieu, France",Famille Pierre Gaillard,45.38902,4.72075,https://www.famillepierregaillard.com/
"Condrieu, France",SAS les Vins de Vienne,45.43176,4.75248,http://www.vinsdevienne.com/
"Condrieu, France",Domaine Pichon Christophe,45.43229,4.75193,http://www.domaine-pichon.fr/
"Condrieu, France",Cave Yves Cuilleron,45.43313,4.74302,http://www.cuilleron.com/
"Condrieu, France",Domaine Didier Morion,45.42765,4.71529,http://www.domainemorion.com/
"Condrieu, France",Domaine Rémi et Robert NIERO,45.46339,4.76923,https://www.vins-niero.com/
"Condrieu, France",Clos de la Bonnette - Domaine Guiller-Montabonnet,45.47232,4.76051,https://www.clos-de-la-bonnette.fr/
"Condrieu, France",Georges Vernay,45.46519,4.77174,http://domainevernay.com/
"Condrieu, France",J.Denuzière,45.4603,4.76479,https://www.jdenuziere.fr/
"Condrieu, France",Mouton Père et Fils,45.47704,4.76083,http://www.mouton-perefils.fr/
"Condrieu, France","St Joseph, Condrieu, Côte-Rôtie les Terriens",45.41499,4.73629,http://www.les-terriens.fr/
"Condrieu, France",Domaine Xavier GERARD,45.46661,4.77277,
"Condrieu, France",Maison André Perret,45.43594,4.74535,http://www.andreperret.com/
"Condrieu, France",Vignoble Deleu,45.4684,4.7725,http://www.vignobledeleu.fr/
"Condrieu, France",Vignobles Roland Grangier | SAINT JOSEPH | CONDRIEU | CÔTE RÔTIE,45.43165,4.71854,https://roland-grangier.com/
"Condrieu, France",Domaine Verzier,45.41651,4.72163,http://www.vignobles-verzier-chanteperdrix.com/
"Condrieu, France",Gérard François,45.46855,4.76896,
"Condrieu, France",SAS Vignoble De Boisseyt,45.41359,4.73631,http://www.deboisseyt.com/
"Condrieu, France",Villa Pierre Jean,45.43072,4.75052,https://www.pierre-jean-villa.fr/
"Condrieu, France",Pilon Julien,45.43378,4.75323,http://julienpilon.fr/
"Condrieu, France",Domaine Farjon,45.39454,4.73053,https://domaine-farjon.fr/
"Muscat de Beaumes-de-Venise, France",Domaine des Bernardins,44.1217,5.03141,http://www.domaine-des-bernardins.com/
"Muscat de Beaumes-de-Venise, France",Domaine Saint Roch,44.11574,5.02613,https://www.domaine-saintroch-84.com/
"Muscat de Beaumes-de-Venise, France",Domaine La Ligière,44.12095,4.99027,http://laligiere.fr/
"Muscat de Beaumes-de-Venise, France",Domaine Bouletin - Domaine du Colibri - Roucoulette Wines,44.11644,5.0195,
"Muscat de Beaumes-de-Venise, France",Vignoble Alain IGNACE,44.12367,5.00095,http://www.vignobleignace.com/
"Muscat de Beaumes-de-Venise, France",Domaine Vaubelle,44.13457,5.0063,https://sites.google.com/view/domainevaubelle/accueil
"Muscat de Beaumes-de-Venise, France",FIELD FENOUILLET,44.11893,5.0308,https://www.domaine-fenouillet.fr/
"Muscat de Beaumes-de-Venise, France",Domaine de Durban,44.12985,5.02374,http://www.domainedurban.com/
"Muscat de Beaumes-de-Venise, France",Domaine de Coyeux,44.13863,5.04567,http://www.domainedecoyeux.com/en/visits-contact/
"Muscat de Beaumes-de-Venise, France",Rhonéa - Siège Social,44.119,5.01479,http://www.rhonea.fr/
"Muscat de Beaumes-de-Venise, France",Domaine de la Pigeade,44.12088,5.05201,http://www.lapigeade.fr/
"Muscat de Beaumes-de-Venise, France",Caveau Domaine des Richards,44.12182,5.02821,https://www.domainedesrichards.com/
"Muscat de Beaumes-de-Venise, France",Domaine Lenita,44.11699,5.00836,https://www.domainelenita.fr/
"Muscat de Beaumes-de-Venise, France",Domaine le Rocher des Dames,44.11582,5.05908,https://www.evajade.fr/le-domaine/
"Muscat de Beaumes-de-Venise, France",Château Saint Sauveur,44.10242,5.04511,http://domaine-st-sauveur.fr/
"Muscat de Beaumes-de-Venise, France",Domaine Purviti,44.12055,5.01636,http://www.purviti.fr/
"Muscat de Beaumes-de-Venise, France",Famille Manganelli,44.11207,4.99311,https://vincod.com/13047DA2FS?l=fr
"Muscat de Beaumes-de-Venise, France",Leydier et Fils,44.13062,5.02375,
"Muscat de Beaumes-de-Venise, France",Domaine du Vas,44.09909,5.0512,http://www.domaineduvas.fr/
"Muscat de Beaumes-de-Venise, France",Domaine de la Pierre du Coq,44.09775,5.02344,
"Muscat de Beaumes-de-Venise, France",Rhonéa Vignobles,44.11893,5.01479,https://www.rhonea-vignobles.fr/devenir-societaire
"Clairette de Bellegarde, France",Château Saint Louis La Perdrix,43.77702,4.50047,http://www.chateausaintlouislaperdrix.fr/
"Clairette de Bellegarde, France",Château Les Sources de la Marine,43.77409,4.47684,
"Clairette de Bellegarde, France",Château des Sources,43.76656,4.47268,
"Clairette de Bellegarde, France",Domaine Belle d'Argence,43.77032,4.51514,https://belledargence.com/
"Clairette de Bellegarde, France",Notre Dame Des Clairettes,43.75609,4.51703,
"Jurançon, France",Domaine Bellegarde - Vins de Jurançon,43.29502,-0.59178,http://www.domaine-bellegarde.fr/
"Jurançon, France",Domaine Cauhapé,43.31219,-0.60874,http://www.jurancon-cauhape.com/
"Jurançon, France",Domain Cabarrouy - wine Jurancon,43.21903,-0.49456,http://www.cabarrouy.com/
"Jurançon, France",CLOS LAPEYRE Larrieu Jean-Bernard,43.26973,-0.42313,http://www.jurancon-lapeyre.fr/
"Jurançon, France",Domaine Castéra,43.28425,-0.53591,http://www.domainecastera.fr/
"Jurançon, France",Domaine Larroudé,43.32549,-0.65189,http://www.domaine-larroude.com/
"Jurançon, France",Domaine de Souch,43.29167,-0.43017,
"Jurançon, France",Domaine Montesquiou,43.28468,-0.55749,http://www.domaine-montesquiou.fr/
"Jurançon, France",Domaine du Cinquau - Vins de Jurançon et Jurançon Sec - Salles de Réception,43.31057,-0.48242,https://www.cinquau.fr/
"Jurançon, France",Château de Rousse,43.26335,-0.42309,https://www.vigneronsdujurancon.fr/vigneron/chateau-de-rousse
"Jurançon, France",Domaine Latapy - Jurançon Bio,43.19875,-0.39915,https://www.juranconbio.com/
"Jurançon, France",Domaine Burgué-Séré,43.26005,-0.44472,http://www.domaineburguesere.com/
"Jurançon, France",Clos Labrée,43.26604,-0.42544,http://www.clos-labree-jurancon-bio.fr/
"Jurançon, France",Domaine Bayard,43.29697,-0.54269,https://www.domaine-bayard-jurancon.fr/#
"Jurançon, France",CLOS THOU- Lapouble Laplace Henri,43.26403,-0.40665,http://www.clos-thou.com/
"Jurançon, France",Cru Lamouroux,43.26331,-0.42633,http://www.crulamouroux.com/
"Jurançon, France",Domaine Nigri - Vins Jurançon,43.27911,-0.56742,https://www.jurancon-domainenigri.com/
"Jurançon, France",AREAS LATRILLE - Château Jolys & Castle Jurque,43.24954,-0.40913,http://www.chateaujolys.fr/
"Jurançon, France",Château Lafitte,43.3342,-0.59065,http://www.chateau-lafitte.com/
"Jurançon, France",Domaine Bousquet,43.29884,-0.45608,
"Jurançon, France",Le Bois Sacré,43.26897,-0.624,http://www.bois-sacre.fr/
"Jurançon, France",Domaine Nomboly Traydou,43.32985,-0.56182,
"Jurançon, France",VIGNOBLES DE PYRENAIA,43.27405,-0.34615,http://www.vignoblesdepyrenaia.com/#!/
"Jurançon, France",Domaine Bazaillacq,43.25576,-0.43544,
"Jurançon, France",domaine Bordenave (vin Bio) dégustation et visites au chai à Monein au coeur du Jurançon,43.29842,-0.55263,https://www.jurancon-bordenave.com/
"Jurançon, France",Camin Larredya,43.26741,-0.42108,http://www.caminlarredya.fr/
"Jurançon, France",Domaine coustarret,43.23059,-0.44346,
"Jurançon, France",Domaine Montaut - Vins de Jurançon - Monein,43.27875,-0.54803,https://www.jurancon-montaut.com/
"Jurançon, France",Domaine Haugarot - Vin de Jurançon,43.24088,-0.4387,
"Jurançon, France",Domaine de SARROS - Vins biologiques,43.25177,-0.37291,https://domainedesarros.fr/
"Jurançon, France",Domaine Bru Bache,43.32651,-0.57995,http://www.jurancon-bio.com
"Jurançon, France",Domaine Reyau,43.29032,-0.47813,
"Jurançon, France",DOMAINE ÉKOTO,43.24548,-0.45843,http://ekoto.fr/
"Jurançon, France",Château de Cuqueron,43.31604,-0.56131,http://www.chateaudecuqueron.com/
"Jurançon, France",Cru Larose,43.27513,-0.45373,http://www.crularose.com/
"Jurançon, France",Domaine Naba,43.22143,-0.55295,http://www.domaine-naba.fr/
"Jurançon, France",Clos Laplume - Gîte Laplume,43.33264,-0.59163,http://www.clos-laplume.com/
"Jurançon, France",Domaine Gavarnie,43.27778,-0.39504,https://www.gites.fr/gi19231
"Bugey, France",Domaine de Bel Air - Grand Colombier,45.85598,5.78346,https://www.belairgrandcolombier.com/
"Bugey, France",Caveau Des Demoiselles,45.78465,5.66606,http://www.caveaudesdemoiselles.fr/
"Bugey, France",Domaine des plantaz,45.81076,5.65872,https://domainedesplantaz.wixsite.com/plantaz
"Bugey, France",Maison Bonnard,45.78542,5.49183,http://www.maisonbonnard.fr/
"Bugey, France",Domaine de la Pouponne,45.88296,5.37134,https://www.domainedelapouponne.com/
"Bugey, France",Maison Angelot,45.7966,5.72102,http://www.maison-angelot.fr/
"Bugey, France",Caveau Quinard,45.75576,5.7643,http://www.caveauquinard.fr/vins
"Bugey, France",Domaine Monin,45.81471,5.72431,https://www.domaine-monin.fr/
"Bugey, France",Vignoble Pellerin,45.88513,5.34274,http://www.vignoblepellerin.com/
"Bugey, France",cave PEILLOT,45.79345,5.46938,http://www.vinsdubugey.net/08_caves3.php?id=49
"Bugey, France",La Cave du Buizin - Maud & Sébastien Blache,45.92934,5.35548,https://lacavedubuizin.fr/
"Bugey, France",Domaine D'ici là,45.72788,5.56281,http://domainedicila.fr/
"Bugey, France",Pierre DUBREUIL,46.08176,5.46565,http://dubreuiletfils.com/
"Bugey, France",Renardat-Fache,46.07024,5.43817,http://www.renardat-fache.com/cerdon-vin-effervescent/le-domaine-renardat-fache.php
"Bugey, France",La Ferme De Jeanne - Domaine Viticole,45.8083,5.73711,http://www.domainedelafermedejeanne.fr/
"Bugey, France",DOMAINE RONDEAU,46.04068,5.46271,https://www.domaine-rondeau.fr/
"Bugey, France",Bois Sylvain,45.85563,5.748,
"Bugey, France",Rougemont Sylvain,46.08142,5.4652,
"Bugey, France",Poncet Fils,46.04059,5.44518,https://poncetfils.fr/
"Bugey, France",Domaine de l'Eperon Alexis Bolliet,46.08074,5.44346,https://www.cerdon-bolliet.com/fr
"Bugey, France",Roux &Fils,45.78971,5.72588,
"Bugey, France",CAVE WOJTKOWIAK,46.07264,5.44869,http://www.cerdon-wojtkowiak.fr/
"Bugey, France",Cave Girardi-Dupoyet,46.08158,5.46374,http://www.cerdon-girardi.com/
"Bugey, France",Bonnod Franck,46.03947,5.4453,
"Bugey, France",Sandrine Bigot - Cerdon,46.04224,5.4613,http://cerdon-sandrine-bigot.com/
"Bugey, France",Messerli André,46.08283,5.46571,http://www.vinmesserli.com/
"Bugey, France",Boccard Daniel,46.04034,5.44592,http://daniel-boccard.com/
"Bugey, France",Billon Daniel,46.0825,5.44355,
"Bugey, France",Xavier Barbe,46.05219,5.44013,https://xavierbarbe.com/
"Bugey, France",MONNET Laurent - Pétill'Ain,46.02643,5.45382,http://www.petillain.fr/
"Bugey, France",Cave of Oncin,45.78925,5.47265,http://www.caveau-oncin.com/
"Bugey, France",Bottex Patrick - Cerdon,46.10759,5.42416,https://cerdon-bottex.fr/
"Bugey, France",Mazzuchelli Nicolas,46.08099,5.46272,
"Bugey, France",Troccon Thierry,46.07978,5.4287,http://closdelabierle.fr/
"Bugey, France",EARL DUBREUIL-BLANCHARD,46.0819,5.46541,http://www.dubreuil-blanchard.fr/
"Bugey, France",Vucher Georges et Fils,46.08048,5.46895,
"Bugey, France",Gaec Maison Fusillet,45.76457,5.68179,http://www.maisonfusillet.fr/
"Bugey, France",Maison Martin-Cocher,45.74362,5.54247,https://www.facebook.com/profile.php?id=100090479754836
"Bugey, France",Les Cortis,45.79379,5.65431,
"Bugey, France",Gaec Philippe Balivet,46.06973,5.43735,
"Bugey, France",Bardet Olivier,46.06909,5.43685,
"Seyssel, France",Domaine Bernard Aimé,45.98549,5.80151,https://www.twil.fr/france/savoie-et-bugey/aime-bernard-fils.html
"Seyssel, France",Domaine du Clos D'arvières - Martine Bernard et Régis Mollex,45.97477,5.82028,https://domaineduclosdarvieres.com/
"Seyssel, France",Mollex Maison,45.9685,5.8211,http://www.maison-mollex.pro/
"Seyssel, France",Domaine de la Brune - Pierre Alain Vionnet,45.97059,5.82563,
"Seyssel, France",GAEC Maison Goux Fils,45.94204,5.81628,
"Seyssel, France",Chappuis Emilienne,45.99439,5.78894,
"Seyssel, France",Favre Bernard,45.96857,5.82181,
"Seyssel, France",earl MAISON GALLICE,45.94771,5.8159,http://www.maisongallice.fr/
"Genève, Switzerland",Domaine Les Perrières,46.21099,6.0213,https://www.lesperrieres.ch/
"Genève, Switzerland",La Cave de Genève SA,46.22072,6.05161,http://www.cavedegeneve.ch/
"Genève, Switzerland",Domaine de la Vigne Blanche,46.20837,6.17994,http://www.lavigneblanche.ch/
"Genève, Switzerland","Domaine Château du Crest, J. Meyer & Cie",46.2364,6.25674,http://www.domaineducrest.ch/%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20https://chambres-hotes-chateau-ducrest.ch/fr/
"Genève, Switzerland",Domaine des Trois Étoiles,46.21181,6.02278,http://www.trois-etoiles.ch/
"Genève, Switzerland",Domaine du Paradis,46.20221,6.027,http://www.domaine-du-paradis.ch/
"Genève, Switzerland",DOMAINE DE CHAMPVIGNY,46.22025,6.03521,http://www.champvigny.ch
"Genève, Switzerland",Domaine Des Bossons,46.20977,6.01807,http://www.domaine-des-bossons.com/
"Genève, Switzerland",Château des Bois,46.21517,6.05206,http://www.chateaudesbois.ch/
"Genève, Switzerland",Domaine de la Planta,46.19516,5.99518,http://www.domainedelaplanta.ch/
"Genève, Switzerland",Cave Les Coudrays,46.21837,6.2227,https://lescoudrays.ch/
"Genève, Switzerland",Domaine Les Faunes,46.19592,5.99331,https://www.les-faunes.ch/
"Genève, Switzerland",Domaine de la Tour,46.23464,6.22356,https://www.facebook.com/DomainedelaTourMeinier/
"Genève, Switzerland",Domaine des Molards,46.18928,6.01111,http://www.molards.ch/
"Genève, Switzerland",Domaine Grand'Cour,46.21141,6.02161,
"Genève, Switzerland","Willy Cretegny, Domaine de la Devinière",46.21739,6.03633,http://www.la-deviniere.ch/
"Genève, Switzerland",Domaine de la république et canton de Genève,46.16605,6.07718,https://www.ge.ch/dossier/vignoble-republique-canton-geneve
"Genève, Switzerland",Novelle Le Grand Clos,46.21532,6.03309,http://novelle.wine/
"Genève, Switzerland",Domaine de Miolan,46.22635,6.21648,http://domainedemiolan.ch/
"Genève, Switzerland",Domaine de la Roche 1859,46.1914,5.99762,http://www.roche1859.ch/
"Genève, Switzerland",Château Nouret,46.19943,6.14282,http://nouret.fr/en/contact-us/
"Genève, Switzerland",Domaine des Bonnettes - Vin Genève Suisse,46.16569,6.07618,http://www.bonnettes.ch/
"Genève, Switzerland",Domaine Hutins,46.19106,5.99594,http://www.domaineleshutins.ch
"Genève, Switzerland",La Pierre-aux-Dames,46.16162,6.15204,http://www.maisonforte.ch/pad.html
"Genève, Switzerland",Domaine de Cherre,46.22674,6.22536,https://www.domainedecherre.ch/
"Genève, Switzerland",Domaine de Beauvent,46.17663,6.07607,https://www.domainedebeauvent.ch/
"Genève, Switzerland",Domaine des Balisiers,46.20104,6.0407,https://www.balisiers.ch/
"Genève, Switzerland",Clos du Château,46.22371,6.0288,http://closduchateau.ch/
"Genève, Switzerland",Domaine du Chambet,46.25186,6.2547,http://www.chambet.ch/
"Genève, Switzerland",Domaine de la Mermière,46.14215,6.04186,https://www.mermiere.ch/
"Genève, Switzerland",Domaine des Charmes,46.21354,6.02292,https://domainedescharmes.ch/
"Genève, Switzerland",Domaine de Crève Cœur,46.22887,6.22599,http://www.creve-coeur.ch/
"Genève, Switzerland",Domaine la Clé de Sol,46.22306,6.02869,http://www.cledesol.ch/
"Genève, Switzerland",Cave Vallières Peissy,46.20241,6.02141,http://www.lesvallieres.ch/
"Genève, Switzerland",Cabane du Fiez (Domaine du Chambet),46.24429,6.25254,http://chambet.ch/
"Genève, Switzerland",Domaine Golden Bees,46.22232,6.02683,http://www.abeillesdor.ch/
"Genève, Switzerland",Cave des Chevalières,46.1425,6.04449,http://www.cave-des-chevalieres.ch/
"Genève, Switzerland",Domaine de la Comtesse Eldegarde,46.21498,6.02985,http://www.cavedegeneve.ch/
"Genève, Switzerland",Domaine d'En Bruaz,46.23767,6.24295,http://www.domainedenbruaz.ch/
"Genève, Switzerland",Domaine du Château de Rougemont,46.14307,6.04069,https://www.chateauderougemont.com/
"Revermont, France",LA CAVE DE CORENTIN BOUILLOUX,46.11807,5.34396,https://www.lacave-corentin.fr/
"Revermont, France",Domaine de la Bélière,46.16714,5.37883,https://www.domainedelabeliere.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb
"Revermont, France",ANTOINE Véronique,46.13723,5.35513,http://www.cerdon-antoine.fr/
"Revermont, France",Brendel René,46.14455,5.33441,
"Revermont, France",Domaine La Dentelle,46.14019,5.35881,https://www.domaineladentelle.com/
"Revermont, France","Grégoire Perron, La combe aux rêves",46.14446,5.3339,
"Coteaux de l’Ain Pays de Gex, France",Le château de Musinens est,46.11529,5.8202,
"Coteaux de l’Ain Pays de Gex, France",Domaine de Mucelle,46.17697,5.96249,
"Côte Rôtie, France",Stéphane Ogier - Vigneron Côte-Rôtie,45.48527,4.79422,http://www.stephaneogier.fr/
"Côte Rôtie, France",Domaine Graeme & Julie BOTT vignerons CÔTE-RÔTIE,45.48828,4.80401,http://www.domaine-gjbott.fr/
"Côte Rôtie, France","Famille Garon, Domaine Garon - Vignerons - Côte Rôtie",45.48674,4.79713,http://www.domainegaron.fr/
"Côte Rôtie, France",Domaine Jamet Jean-Paul & Corinne,45.51625,4.7919,http://www.cote-rotie-jamet.com/
"Côte Rôtie, France",Domaine de Corps de Loup,45.4749,4.77907,https://corpsdeloup.com/fr
"Côte Rôtie, France",Le Caveau Du Château E.guigal,45.49075,4.81431,http://www.lecaveauduchateau.com/
"Côte Rôtie, France",Earl Domaine Degache Freres,45.47787,4.77362,https://www.domainedegache.fr/
"Côte Rôtie, France",Domaine Chambeyron Côte-Rôtie,45.49451,4.78471,http://www.cote-rotie-chambeyron.com/
"Côte Rôtie, France",Domaine Louis Drevon,45.49196,4.81382,http://www.domaine-de-rosiers.com/
"Côte Rôtie, France",Domaine de Bonserine,45.50196,4.83024,http://domainedebonserine.fr/
"Côte Rôtie, France",Domaine Barge julien,45.49016,4.80579,https://www.domainebarge.com/
"Côte Rôtie, France",Domaine BURGAUD - Vignerons de Côte-Rôtie,45.50138,4.80413,http://www.domaine-burgaud.com/
"Côte Rôtie, France",Domaine Christophe Semaska,45.50529,4.8376,http://www.domaine-semaska.com/
"Côte Rôtie, France",Domaine Guy BERNARD,45.48406,4.791,https://domaineguybernard.com/
"Côte Rôtie, France",Domaine Billon,45.50234,4.81343,https://www.domainebillonchristophe.com/
"Côte Rôtie, France",Maison Clusel Roch,45.50446,4.83226,http://www.clusel-roch.fr/
"Côte Rôtie, France",Domaine Duclaux,45.48412,4.79071,http://www.coterotie-duclaux.com/
"Côte Rôtie, France",E. Guigal S.A.S.,45.48813,4.80676,http://www.guigal.com/
"Côte Rôtie, France",Maison Vidal-Fleury,45.48575,4.79174,http://www.vidal-fleury.com/
"Côte Rôtie, France",Domaine Jasmin,45.48727,4.80854,https://www.instagram.com/domaine.jasmin
"Côte Rôtie, France",Domaine Patrick et Christophe Bonnefond,45.51718,4.80682,https://www.domaine-pcbonnefond.fr/
"Côte Rôtie, France",Domaine Jean-Michel Stephan,45.48319,4.78826,https://maison-stephan.fr/
"Côte Rôtie, France",Syndicat des Vignerons de l’AOC Condrieu,45.48628,4.81081,http://vin-condrieu.fr/
"Côte Rôtie, France",Domaine Bertrand DAVID,45.50522,4.79862,https://domaine-bertrand-david.fr/
"Côte Rôtie, France",Domaine Gallet,45.49487,4.7895,http://www.domainegallet.com/
"Côte Rôtie, France",Jean-Michel Gerin,45.5038,4.83256,https://www.domaine-gerin.fr/
"Côte Rôtie, France",Rostaing Pierre,45.48544,4.81205,http://www.domainerostaing.com/
"Côte Rôtie, France",François et Fils GAEC,45.51419,4.80615,https://coterotie-francoisetfils.com/
"Côte Rôtie, France",Vignobles Levet,45.48881,4.80862,https://coterotielevet.fr/
"Côte Rôtie, France",Gaec Champet,45.50161,4.82676,
"Côte Rôtie, France",Domaine Maxime Maignez,45.49105,4.81124,https://www.domainemmaignez.com/
"Côte Rôtie, France",Domaine Parpette,45.50439,4.83274,https://www.domaine-parpette.fr/
"Côte Rôtie, France",Lafoy Yves,45.48611,4.80974,http://www.domaine-lafoy.com/
"Côte Rôtie, France",Domaine Champagneux,45.5105,4.81793,https://www.domainechampagneux.fr/
"Côte Rôtie, France",Gaec Vernay Daniel Et Roland,45.51271,4.83184,
"Côte Rôtie, France",Domaine Pimotin,45.48864,4.78506,https://domainepimotin.fr/
"Côte Rôtie, France",SCEA Domaine Pichat,45.50255,4.82963,http://www.domainepichat.com/
"Côte Rôtie, France",Domaine Christophe Bourdin,45.50519,4.796,https://bourdin.wine/
"Crozes-Hermitage, France",Domaine Combier,45.0219,4.86885,https://www.domaine-combier.com/
"Crozes-Hermitage, France",domaine des Remizieres,45.06703,4.88178,https://www.domaineremizieres.com/fr/
"Crozes-Hermitage, France",Gilles Robin Estate,45.04166,4.87385,http://www.gillesrobin.com/
"Crozes-Hermitage, France",Domaine Rousset,45.11878,4.82373,http://domainerousset.fr/
"Crozes-Hermitage, France",Domaine Melody,45.04045,4.8793,http://www.domainemelody.fr/
"Crozes-Hermitage, France",Domaine Betton (christelle),45.03782,4.86686,https://domainebetton.com/
"Crozes-Hermitage, France",Domaine des COMBAT,45.069,4.8905,https://www.domaine-des-combat.fr/fr/
"Crozes-Hermitage, France",Domaine Mucyn,45.09215,4.83295,http://www.mucyn.com/
"Crozes-Hermitage, France",Domaine de la ville rouge,45.04281,4.87964,http://domainedelavillerouge.fr/
"Crozes-Hermitage, France",Domaine Jaboulet Philippe et Vincent,45.05571,4.88218,http://www.jaboulet-philippe-vincent.fr/
"Crozes-Hermitage, France",Domaine Laurent Habrard,45.11002,4.83168,http://laurenthabrard.com/
"Crozes-Hermitage, France",Cave Pradelle,45.06004,4.90721,https://www.cave-domaine-pradelle.com/
"Crozes-Hermitage, France",Domaine Chapoutier,45.06266,4.87273,https://www.chapoutier.com/en/
